repo_path,date,bytes,sha256,source,drive_id,method,title
30_assessments/external/2026-07-25 direction_memo_DraftV1.md,2026-07-25,4830,d7476743a6a6f86c308ac30b0b9e662cb91eb0935ec58ee9abc2ace0acdb626b,drive,1O44YzFfrqGr8kluSvkQYVW8JSBCCMseB,drive-base64-exact,"Direction Memo — the reins, taken (DraftV1)"
30_assessments/external/2026-07-25 external_review_fourth_foundations_status_strong_selection_Addendum2.md,2026-07-25,8916,1c800cb89576992e8874bfc7202f2bd4aed5092fc5785e82c02c8e2a79853b8f,drive,1yZ4eUjHCrCNVlQUV7VyfBwwIS6URA3Zq,drive-base64-exact,"Fourth Review — Addendum 2: the foundations status read from source; ""strong selection"" retired; erratum E2 against Addendum 1"
30_assessments/external/2026-07-25 external_review_fourth_rung3_replication_and_two_framework_answers_DraftV1.md,2026-07-25,24910,a31886aa0b8090fe92e984af25f23cc3c55496e55cb23612a1f8fd85e9ca88fb,drive,1xjiz7Bsvl9DcMGZktnr6sF17ohyP40cZ,drive-base64-exact,"2026-07-25 — External Review (Fourth): the Rung-3 Layer Replicated, the Post-Resolution Queue, and Two Framework Answers (WYD; Campbell-as-Embedding)"
30_assessments/external/2026-07-25 external_review_fourth_spine_read_metric_selection_adjudication_Addendum1.md,2026-07-25,12364,74c35a8d8f12f5a9ae4f00dd7dfd962e17d4197d917702d1e7d22b8feb6f3ed4,drive,10n3oCK9p42CYjpX5OQzLJTr4j9_jrBBZ,drive-base64-exact,Fourth Review — Addendum 1: the Interior Spine Trace read end-to-end; the metric-selection adjudication; one erratum against the parent review
30_assessments/external/2026-07-25 period_review_mid_may_to_present_full_pass_DraftV1.md,2026-07-25,17608,cc8b385e142b64626dab0cc60e74489d530df56520589c41a20e155de91a8f97,drive,1s3FEcbPliD3rYsAv4HywTXFYKGgnxO89,drive-base64-exact,"2026-07-25 — Period Review: Mid-May → Present, Full Corpus Pass (Fifth Review Document of This Session)"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 asides_log_entry_third_review_to_rung3_close.md,2026-07-24,6059,83b21a7940d36342ada1b757c3bb51204a0ba9a59a4055919e42eff4629cfe30,drive,188ahU8Ljz1waH28lCDkaVcGrGOKi22xQ,drive-base64-exact,"Asides Log — 2026-07-24 Session Entry (third external review → OT1 re-grade → carrier rung 3, Deltas 1–9 → consolidation and handoff)"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta1_torsor_upgrade_crossing_table_field_layer_closed.md,2026-07-24,8202,667b37e7d56dc63c435c4f7a8a3454b05fb512c1464649b09fe853c9aa49c1df,drive,1k4N3K4752ygpqEvrInnIt-XmAdf18AOy,drive-base64-exact,"Carrier Rung 3, Delta 1 — the torsor upgrade (Will); the crossing table computed; the field layer CLOSED by A₅'s simplicity; the fork sharpened to the deck"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta2_dihedral_floor_executed_key_frozen.md,2026-07-24,9908,0cd6012f3cd295bc8f914929d677285969a6817b1e783e6f89d1ff52b4c73100,drive,14s7lKZ-QJ1sKIPyLdZOzbMU4gU09cUEv,drive-base64-exact,"Carrier Rung 3, Delta 2 — R3.4 floor executions: the boundary-null theorem exhibited, the deck tower computed exactly, the grading key FROZEN before any evaluator exists; the multiplicity structured; "
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta3_R34e_opened_qface_closed_depth_capacity_shape_computability.md,2026-07-24,11352,9e14e44b9b67da42716c116480c4a9c7522a7df78deb23f9576a3640d383f120,drive,1FLYv2Mhe1_dNYFffa8P6IisZVib0M2aA,drive-base64-exact,"Carrier Rung 3, Delta 3 — R3.4-e opened: the q-face closed at every resolution; the key extended and split for blind grading; χ-as-depth modeled with two verified instances; capacities, shape, and the"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta4_R34_SUCCESS_reduction_flow_carrier_locator_family.md,2026-07-24,10206,c5185474ebccb708296eb2e21d8df543ed96bf1c7ea7f26bf38ffa4e808c65ef,drive,1VHZSOzVoex5nlKLUsKR9qSf4Zgp-8gIy,drive-base64-exact,"Carrier Rung 3, Delta 4 — R3.4 SUCCESS at the dihedral floor: the value register carries, and the carrier is the reduction flow itself; the locator family generalized; the non-abelian machine model an"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta5_TEP_characteristic_pass_guide_verdict.md,2026-07-24,9415,a7b12815222841aef92e92887d91debf51f525914382c99686281fb2a662977c,drive,1fcDyZNPhw905AERW4oz5LKe9FQzwwd5b,drive-base64-exact,"Carrier Rung 3, Delta 5 — the TEP-characteristic pass: the skeleton audited, five hypotheses minted (one killed same-hour), the locator's second floor verified, and a scoped guide-grade verdict"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta6_skeleton_native_pass_port_budget_calculus.md,2026-07-24,10892,7a9a5b364ab499a38222a68360c4d1ef54f7ccc9305c18b33128e34b954aa486,drive,1uIE1EQmk_YK3Tqw28x4wIWRObnJFVheR,drive-base64-exact,"Carrier Rung 3, Delta 6 — the skeleton-native pass: the budget calculus computed at the ports; G, G_new, capacity, and the ensemble laws; the moment locator; rank translation; what ""new content"" now m"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta7_foundational_regrounding_axiom_starred_family_GMC_doppler.md,2026-07-24,10654,9a2e808bd2e28f73914b4cec562d9af97c056decc3d39fc52f82f40bfa28b734,drive,1Z4PLDvj9Uib2dnnkfgKbGwImgUrRTKSV,drive-base64-exact,"Carrier Rung 3, Delta 7 — the foundational re-grounding pass: the axiom chain as derived; the starred family disambiguated (and the silver chain identified as the π/8 port); GMC's martingale pair as t"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta8_reactive_crossings_parsimony_audit_crossing_grammar.md,2026-07-24,7604,87d48ebcef09de0c31c989df695e04c9fbf419ce81c4ec89a671aa9ab4534320,drive,1MVz3uGWWL9rQbOC-OzYOWFPJf4T8oyWG,drive-base64-exact,"Carrier Rung 3, Delta 8 — the reactive-crossing representation: reconstructed, verified, parsimony-audited; the crossing grammar as one zero-shape-parameter structure in four registers"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_Delta9_langlands_through_the_cascade_why_cross_rank.md,2026-07-24,9807,8ecfe98db1ceaa5043fe38a55bb1c40e5543c6cdd0da641c117e16e13620e624,drive,1FCe-qKCGqIPgywzm-adiVYDVVBG-xh12,drive-base64-exact,"Carrier Rung 3, Delta 9 — Langlands through the cascade, premise granted: the two sides as the two directions of one morphism, why the correspondence is intrinsically cross-rank and cross-depth, and t"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 carrier_rung3_opening_graded_ribbon_run_DraftV1.md,2026-07-24,14890,c97c925b7a2987cbea31e56b7f642268eb0d84024b5fcc7c72566015507b2df5,drive,16hYL3XVulm5AGY01NUTtQMk-9CXdSdtt,drive-base64-exact,"Carrier Campaign, Rung 3 Opening — the Graded Ribbon Run: the recorded decider, executed against its answer key"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24 session_consolidation_third_review_and_rung3_handoff_ActiveV1.md,2026-07-24,8357,962c69b56a9183c6afb74fe6bb93cfbcaf601caa7fcb284e1c48b10f10e9c04c,drive,15qmMNiOYqskPoX8HxaD5utqfauffMeTK,drive-base64-exact,"Session Consolidation — the Third-Review Session: independent verification, the Rung-3 arc (Deltas 1–9), frozen pre-registrations, and the handoff [ActiveV1]"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/2026-07-24_external_review_third_priority_recents_and_carrier_claude_fable.md,2026-07-24,27800,7e646140f5f0234705b69df6e2b250aa7a5b575d2bd3b336f5788ed08396f0ae,drive,1lFYr4_tj6QPaYHbGAGVpAeYiWXXZ4LSL,drive-base64-exact,"2026-07-24 — External Review (Third): Priority Recents, the OT1 Closure, the Open #8 Carrier, and the Cascade-Functor Leverage Question"
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/check1.py,2026-08-06,7901,1d61534bba4bb12c132769f3bd9c87e6f8fe3d7f5790830e1306cf649e92cbf9,drive,1iuc867s9Z01Jr-mI3K0s3qpz6XOkieN1,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/check2.gp,2026-08-06,3110,6491d54704d4694f892f2d4a150ea0d22014b141bd30c2fd15c00a7e75a4bbee,drive,1vBeBgyHu29rTj6BOnjzCfxVcCq2u1D79,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/fe_check.py,2026-08-06,5404,58b90d1d8a66b2d37fd0497f41d259717266f2754570a71b817ad2d3a738001b,drive,1eDZ7aRDMdKUzH6pqEA1V-JCubitZsmHi,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/ifree.gp,2026-08-06,647,17bab2e33ef559713610c7ebed0cfe0d0ca2b1c5d3fbf7b7f21e9b4d3be42969,drive,1k0vpZERQ0unYo35DVU2-OwsCSj3hqAtg,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/ifree2.gp,2026-08-06,319,1fc3474cdddca5f483334d6e949702ff0ef6a01e4e3514a4eb2a0e828fbd550c,drive,1c63jmDnPTUz_wFhBA2LKsvlRdB-QWLpf,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/ifree3.gp,2026-08-06,214,b7a3e1307199b0dac12b3f12ad734def44f87e53f2a0d9d4f486aef4763156d0,drive,1tugGLWVW7RUlbbw9NgxWk14MZi6g41qs,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/r32_crossing.py,2026-08-06,3940,6b8a4a4b0dde18e78a0d16aa70085d4fbc6e49a9d2b4209c0e4187f14c6c53da,drive,1474CBw3HBLKG6Xigj3CY9xLs1dLYfBgL,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/r34_dihedral_deck.py,2026-08-06,6495,64012cdfbba7fb74d4e69f458e7b8300bef9f382b2bdc3634071d04153ffec03,drive,1VbQvDoGtjFWFVhsem05VqS13xE4N1Oqi,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/r34e_open.py,2026-08-06,6220,651999fb99f9dbd9cd4133ceb717a8a8400888cded075f61589b7c5a0b216ac5,drive,1UHpvMEzf3J-hsoWEaeu4ygm3koBtKGTp,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/r34e_value_register.py,2026-08-06,6481,eb3a0db430fb6c04f83650ea6c31765b87e2ae73fbad126372b6c6cf5a26bad2,drive,1j4cfac1Nqe8-8lRO_n-i2wOVrG9XiN9Q,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/ribbon_links23.py,2026-08-06,2708,726a05abc455cd9ed06557e219cd320205142248239da7f6701c574d8e3be026,drive,1rj0g7q7JgtgHFOlJdKR46vMT0s9SSXWf,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/2026-07-24 session_bundle_third_review_and_rung3/verify/wt1.gp,2026-08-06,295,783ce96a44dbdb241d4d8a4943aa126887a5ce0d5c0a40bff50605a02965f85a,drive,1-Blzk05Pp4lPu3DKVQF8WAD8lkdlUur-,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/r32_crossing.py,2026-08-06,3940,6b8a4a4b0dde18e78a0d16aa70085d4fbc6e49a9d2b4209c0e4187f14c6c53da,drive,1474CBw3HBLKG6Xigj3CY9xLs1dLYfBgL,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/r34e_value_register.py,2026-08-06,6481,eb3a0db430fb6c04f83650ea6c31765b87e2ae73fbad126372b6c6cf5a26bad2,drive,1j4cfac1Nqe8-8lRO_n-i2wOVrG9XiN9Q,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/ribbon_links23.py,2026-08-06,2708,726a05abc455cd9ed06557e219cd320205142248239da7f6701c574d8e3be026,drive,1rj0g7q7JgtgHFOlJdKR46vMT0s9SSXWf,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/verify_check1.py,2026-08-06,7901,1d61534bba4bb12c132769f3bd9c87e6f8fe3d7f5790830e1306cf649e92cbf9,drive,1iuc867s9Z01Jr-mI3K0s3qpz6XOkieN1,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/verify_check2.gp.txt,2026-08-06,3110,6491d54704d4694f892f2d4a150ea0d22014b141bd30c2fd15c00a7e75a4bbee,drive,1vBeBgyHu29rTj6BOnjzCfxVcCq2u1D79,drive-base64-exact,\\ Trace-form verification for the two A5 quintics
50_code/2026-07_rung3_rung4_labs/2026-07-24 Rung 3 + Fresh Review/verify_fe_check.py,2026-08-06,5404,58b90d1d8a66b2d37fd0497f41d259717266f2754570a71b817ad2d3a738001b,drive,1eDZ7aRDMdKUzH6pqEA1V-JCubitZsmHi,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-25 session_bundle_third_review_and_rung3.zip,2026-07-25,92416,35372672f63c2f6fbafd5aa31bfe502fdb857914ec7b5ccb19204a5d4802b25f,drive,1ipF0AQTljDmldz8k17HuKHsi2QMeqcnE,drive-base64-exact,
"50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Initialize subspace S_2^(new) (12000, chi_{12}); T_3 Hecke operator matrix computation.md",2026-07-27,3628,dabfb82ec6aabb57785132aa138d3f2d1b9eb9df1b874909c589a41c8fc69f97,drive,1FlB0mSSjgH_4DgneIHjg1JJ0R7FaKB0pqf7fffXHjHQ,drive-gdoc-export-markdown,Starting PARI/GP process with streaming output...
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_S.gp,2026-08-05,318,32c9cd9a26667c7dc2d026e7234f28fb6c1b19bf881b6a5b1791a66abfed0482,drive,1M0ZWxluMWZdWvUoa8NFdCsoc1qYQUSxY,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_blocks.gp,2026-08-05,1909,bb4719e66db0587463996292dae7c799d0cc041f0a8d2a31e84dbb8df4bb1838,drive,1_LxAVoUKvpShV0l-rlyqfAcEm7mNP9jy,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_conjA.gp,2026-08-05,708,b42717b1db0ef0b5df95ccd0dc279c61c7b76032f0b95b813459ca96891866b9,drive,1-N3Y5HGlN8D_BfLKg4X0mSkuI9WgRtjW,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_conjB.gp,2026-08-05,640,006f29507214bbc4ae9164aad7f0330a2188826430bb224cec5df654f2e0293c,drive,1GWKHM1BxpV7Dgyhqar8Vd6pztIWGEdNX,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_conjC.gp,2026-08-05,655,66f7da767339fc5f1cd3fdab3123647f4d97bda17860015ac71d2848d0892be9,drive,1bXIxAdlmE1hk4otW8faFd1VobkNI7yMF,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_cross.gp,2026-08-05,1114,239223cfb1314eb259da2fc4f11b5ff2d8c5361e294e560c37563e37ffc3719b,drive,1ZDhssovvJdVUDE7V-knxnUtN-zS2PH9o,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_dims.gp,2026-08-05,176,6c36cecabe6a0c7bd2da5f35d301510b27e86c92f2a2cbcebd4855e68bd60e6e,drive,1tJM-iX9Qp9wPnRn2-MbrHy8V3q-cqrRr,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_grade.gp,2026-08-05,2462,612bde341658abf48be7ff4c16dad2be7bc2bf14591a88664dacb6f960c5b221,drive,1RjXYT7O5ESsrYAv7cMlY6Bdq5EIdGOvP,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_sat.gp,2026-08-05,996,06f9188f102ba05c52347f2173447bc23d57f6149d31cc6c2b5202334e6e7007,drive,1JTwKa5C8bYDn-M5ho_tRGM-AS3ZCmJGl,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_stage1.gp,2026-08-05,1286,29ff337f0b4d2fce93dba31a40d9849c1c9c7fc2a8ce86d05b090bfda6408b74,drive,1jG0KdtHFlP16Wae5BfRcYo_m35A8mR9C,drive-base64-exact,
50_code/2026-07_rung3_rung4_labs/2026-07-26 Rung 3 & Rung 4/Rung 4/r4_verify.gp,2026-08-05,1018,105a3565dc0b8853b3a970a2a4485e1c741a63395ca6e8e912cdeaeed5cc8c04,drive,1zUUyZof6E0y7QxYi46qSNcoO-RtDexrB,drive-base64-exact,
50_code/2026-08-29_deposit_scripts/MANIFEST_SHA256_bundle_20260829.txt,2026-08-29,9392,140643ab62b268bd5c6d9c58252e9253b915efedd728b5835c59171dacf3b2f3,session-workspace,,session-file,e1e2059f6c891bbfda96b60b7af232c814b757eb3696bd09e89105b165ff6fd8  ./00_skeleton/DEPOSIT_SKELETON_DraftV1_20260827.md
50_code/2026-08-29_deposit_scripts/README_BUNDLE_20260829.md,2026-08-29,2948,6c8349d4e25e582dafaf4855909d35016a5eb5a1597725bdeb7e323c2b13ca39,session-workspace,,session-file,"DEPOSIT BUNDLE — council session records, 2026-08-26 → 2026-08-29"
50_code/2026-08-29_deposit_scripts/coh_pipeline.py,,1896,bb5719b7576913ca46e4f7c6df6fad149fb6399e2b921716a62524dc763d8cfc,session-workspace,,session-file,
50_code/2026-08-29_deposit_scripts/diagonal_probe.py,,1968,18262bd0118897bfda31348ae5334b772e3ee5d9a67f0cf839c7a05f688689ef,session-workspace,,session-file,
50_code/2026-08-29_deposit_scripts/mackey_certificate.py,,4289,3f23a05302ef2409c5e3e9cf502062354c9b9e74935e47f3f662ddf447acd547,session-workspace,,session-file,
50_code/2026-08-29_deposit_scripts/run_1951.py,,1717,7f2e351277c1f1f6f0dd864703aeb157ccf1a6ffc2a14b4d6637398b1d58e1e2,session-workspace,,session-file,
50_code/2026-08-29_deposit_scripts/supplement_20260830/MANIFEST_SHA256_SUPPLEMENT.txt,,895,c6a71bf29f978c5e1f6ce05ba2d61e7d70dd7f4d821b3e0596f9ffeff8e2a052,session-workspace,,session-file,3cd35c8e33a1c87383624f3c3fb5337e23dd43eb777829a8ebe1568375800bd3  ./README_SUPPLEMENT.md
50_code/2026-08-29_deposit_scripts/supplement_20260830/README_SUPPLEMENT.md,,950,3cd35c8e33a1c87383624f3c3fb5337e23dd43eb777829a8ebe1568375800bd3,session-workspace,,session-file,DATA SUPPLEMENT — deposit_bundle_20260829
50_code/2026-08-29_deposit_scripts/supplement_20260830/coh_pipeline.py,,1896,bb5719b7576913ca46e4f7c6df6fad149fb6399e2b921716a62524dc763d8cfc,session-workspace,,session-file,
